Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
236	0.152331	0.117574	0.133221	0.0861213	0.105936	0.0513501	0.124156	0.0758901	
237	0.155631	0.120875	0.136495	0.0882497	0.108134	0.0526774	0.126938	0.077866	
238	0.158622	0.123762	0.138842	0.089123	0.110291	0.0540462	0.129316	0.0793432	
239	0.162026	0.125722	0.142007	0.0910877	0.113236	0.0553735	0.132424	0.0810121	
240	0.166151	0.1283	0.144736	0.0937619	0.115393	0.0566593	0.135148	0.0830264	
241	0.168626	0.131085	0.147083	0.0958904	0.118628	0.0578207	0.13793	0.0848297	
242	0.17203	0.134076	0.150139	0.0976914	0.120785	0.0588577	0.140635	0.0864986	
243	0.174814	0.136757	0.152704	0.0993833	0.123439	0.0600191	0.143282	0.0881292	
244	0.17863	0.140161	0.155324	0.101621	0.125513	0.0607242	0.145872	0.0898749	
245	0.180899	0.142533	0.158162	0.103367	0.127255	0.0620515	0.148097	0.0915439	
246	0.183684	0.145421	0.160836	0.105387	0.128956	0.0636277	0.150341	0.0935198	
247	0.187087	0.148927	0.16351	0.106751	0.131611	0.0646232	0.153142	0.095112	
248	0.190491	0.151403	0.165803	0.108552	0.134016	0.0661579	0.155694	0.0969153	
249	0.194101	0.154703	0.168258	0.110844	0.136007	0.0666141	0.158149	0.0985459	
250	0.197092	0.156456	0.17066	0.112263	0.137791	0.0676511	0.160374	0.0998504	
251	0.198948	0.159757	0.173225	0.113573	0.13945	0.0683147	0.162389	0.101232	
252	0.201526	0.161819	0.176609	0.115265	0.141317	0.0690613	0.164921	0.102555	
253	0.205033	0.164295	0.179337	0.116957	0.142685	0.0699324	0.167165	0.104013	
254	0.0395008	0.0290842	0.0348196	0.021503	0.0275416	0.0128583	0.0323243	0.018915	
255	0.0420792	0.029703	0.0370027	0.0219396	0.0291178	0.0130657	0.0343002	0.0192795	
256	0.0448639	0.0302186	0.0393495	0.0219942	0.0313161	0.0132731	0.0366598	0.0194905	
257	0.0481642	0.0305281	0.0413142	0.0223217	0.0331826	0.0131901	0.0388275	0.0196248	
258	0.0506394	0.0306312	0.0442613	0.0227583	0.0349247	0.0132731	0.0411295	0.0198358	
259	0.0527021	0.0311469	0.0461715	0.0231949	0.0363765	0.0135219	0.042856	0.0202003	
260	0.0558993	0.0318688	0.048682	0.023304	0.038243	0.0137708	0.0451964	0.020488	
261	0.060953	0.0348597	0.051902	0.0252142	0.0413539	0.0147663	0.048707	0.0221762	
262	0.0649752	0.0374381	0.0554494	0.0267423	0.0437181	0.0156788	0.0517956	0.0236149	
263	0.0682756	0.0400165	0.0586149	0.0287617	0.0459579	0.0174209	0.054558	0.02561	
264	0.0720916	0.0429043	0.0624352	0.0300169	0.0484881	0.0188726	0.0577808	0.0272598	
265	0.0763201	0.0455858	0.0657643	0.0322	0.051516	0.020034	0.061138	0.0290631	
266	0.0790017	0.0477517	0.0693664	0.0336189	0.0542121	0.0211539	0.0641498	0.0304827	
267	0.0827145	0.0508457	0.0729684	0.03542	0.0565349	0.0226057	0.0671808	0.0323626	
268	0.086118	0.0555899	0.0759155	0.0379305	0.0589821	0.0246381	0.0699816	0.0350675	
269	0.089934	0.0595091	0.0785898	0.0407139	0.0613049	0.0262558	0.0727056	0.037523	
270	0.0932343	0.0625	0.0825738	0.0435518	0.0637936	0.0280808	0.0758709	0.039921	
271	0.0973597	0.0660066	0.0848114	0.0466081	0.0664897	0.0293666	0.0786717	0.0422422	
272	0.101176	0.0700289	0.0882497	0.0492823	0.0691443	0.0312746	0.0818178	0.0448128	
273	0.104167	0.072401	0.0914697	0.0515745	0.0723381	0.0328923	0.0849831	0.0468079	
274	0.108808	0.0759076	0.094144	0.0539213	0.0750342	0.0343855	0.0880333	0.0489756	
275	0.112417	0.0790017	0.0969819	0.0559406	0.0770667	0.0355884	0.0906423	0.0508172	
276	0.11613	0.0826114	0.100202	0.0580145	0.0794724	0.0369157	0.0935773	0.0528315	
277	0.120771	0.0857054	0.104022	0.0611799	0.0817537	0.0383259	0.0968386	0.0551719	
278	0.124381	0.089212	0.106806	0.0626535	0.0846157	0.0395703	0.099812	0.0569176	
279	0.127785	0.0924092	0.109425	0.0652732	0.0869385	0.0412294	0.10244	0.0592004	
