Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
217	0.119486	0.0868895	0.155586	0.0820541	0.195124	0.0657438	0.167184	0.0753973	
218	0.122262	0.0905913	0.157662	0.0838022	0.19686	0.0668182	0.169232	0.077197	
219	0.124422	0.0927506	0.159792	0.0857143	0.198554	0.0674793	0.171166	0.0785755	
220	0.128329	0.0968638	0.161978	0.0875171	0.199711	0.0682231	0.173195	0.0803178	
221	0.13162	0.100051	0.164491	0.0899208	0.200661	0.0693388	0.175129	0.0822707	
222	0.13419	0.102622	0.166403	0.0914504	0.201405	0.0697107	0.176623	0.0834578	
223	0.137481	0.10509	0.168697	0.0926523	0.202727	0.0704132	0.178652	0.084664	
224	0.139949	0.107969	0.171101	0.0934717	0.203967	0.0711983	0.180528	0.085851	
225	0.142828	0.110334	0.173122	0.0950014	0.205579	0.0725207	0.18252	0.0874402	
226	0.14653	0.112391	0.17558	0.096531	0.20781	0.0734298	0.185104	0.0887804	
227	0.150334	0.116093	0.177711	0.0982792	0.209132	0.0736777	0.187172	0.0901972	
228	0.153316	0.118663	0.180224	0.10041	0.210661	0.0739256	0.189316	0.0915374	
229	0.15671	0.12072	0.182628	0.101885	0.21157	0.0739256	0.191212	0.0924373	
230	0.160411	0.123805	0.184594	0.103414	0.213388	0.075	0.193433	0.0940456	
231	0.163702	0.126375	0.187053	0.105163	0.214256	0.0758264	0.195309	0.0955198	
232	0.166478	0.129152	0.188856	0.106747	0.215661	0.0765289	0.197109	0.0969175	
233	0.169152	0.132442	0.19115	0.108167	0.217521	0.0772314	0.199272	0.0983534	
234	0.173265	0.136041	0.193226	0.109697	0.219628	0.0778099	0.201742	0.0998277	
235	0.176761	0.138817	0.195793	0.111445	0.221157	0.0783471	0.204002	0.101206	
236	0.180771	0.141697	0.198197	0.113357	0.222769	0.0786777	0.206337	0.102566	
237	0.183445	0.14509	0.201202	0.114176	0.223802	0.0795868	0.208367	0.103906	
238	0.187249	0.147455	0.203114	0.115706	0.225124	0.0796694	0.210358	0.104921	
239	0.190848	0.149717	0.204971	0.116744	0.226777	0.0802479	0.212445	0.105974	
240	0.193419	0.152185	0.206993	0.11811	0.228347	0.0809091	0.21436	0.107218	
241	0.196812	0.155784	0.209232	0.118984	0.229463	0.0816529	0.216293	0.108539	
242	0.200411	0.158869	0.211636	0.120623	0.231157	0.0821901	0.218591	0.109937	
243	0.203496	0.162365	0.214149	0.121715	0.232934	0.0831405	0.220869	0.111411	
244	0.206992	0.165141	0.216334	0.123682	0.234504	0.0832231	0.223014	0.112656	
245	0.209254	0.168843	0.218465	0.12472	0.235413	0.0837603	0.224603	0.113957	
246	0.212134	0.17162	0.220104	0.126086	0.236405	0.0842149	0.226173	0.115164	
247	0.215116	0.173676	0.221907	0.126687	0.237727	0.0845455	0.227972	0.11591	
248	0.218612	0.177069	0.223218	0.127943	0.238967	0.0844215	0.229657	0.116925	
249	0.221594	0.180566	0.225239	0.129309	0.240372	0.0849587	0.231572	0.118304	
250	0.226015	0.183445	0.227096	0.131166	0.24157	0.0854545	0.233601	0.11972	
251	0.228278	0.186118	0.228626	0.132751	0.243058	0.086157	0.235248	0.121099	
252	0.230746	0.187352	0.230429	0.133898	0.244091	0.0866116	0.236818	0.121941	
253	0.234961	0.18982	0.233433	0.134827	0.245496	0.0872727	0.239307	0.123033	
254	0.111877	0.0906941	0.125649	0.0699809	0.154008	0.0535537	0.136224	0.0662263	
255	0.11383	0.0920308	0.127506	0.0700355	0.155331	0.053843	0.137852	0.0666284	
256	0.116607	0.0932648	0.130128	0.0710735	0.156653	0.0541322	0.1399	0.0673559	
257	0.119692	0.0946015	0.132969	0.0715105	0.158058	0.0544628	0.142121	0.0679112	
258	0.122365	0.0952185	0.134827	0.0720022	0.159587	0.0545041	0.143979	0.0682175	
259	0.124936	0.0959383	0.13723	0.0725485	0.160661	0.0549174	0.145797	0.0687344	
260	0.127198	0.0969666	0.13947	0.0735865	0.162025	0.054876	0.147635	0.0692705	
261	0.130591	0.0993316	0.141601	0.0756078	0.163347	0.0553306	0.149627	0.0706299	
262	0.133059	0.100874	0.14395	0.0771374	0.164711	0.056405	0.151541	0.071951	
263	0.13635	0.103445	0.146135	0.0791041	0.166322	0.0572314	0.153666	0.0735018	
264	0.138098	0.106427	0.148211	0.0812893	0.16814	0.0579752	0.155562	0.0751675	
